ID	釋文
4183	五十歲姓田氏爲倉石候官塞有秩候長上
4184	庸高里年卅，~
4185	三月己亥張掖長史兼行大守事肩水倉長武彊兼行
4186	田卒梁國睢陽竹陽里鄧延年廿四
4187	卿治兵薄
4188	出昭武肩水昭武道
4189	斗三升
4190	五月食 ， 卩
4191	出茭千束付垣翁君
4192	道上庚戌
4193	下邑宜秋里朱野
4194	魏郡揤悲翟里大夫田忠年
4195	陽夏惠陽里張鋪年廿五
4196	辛未徙二人
4197	河東定陽光馬邑里郭財，坐四斛
4198	審證所言它如爰書
4199	革甲一繩八札十二孔
4200	鞮瞀一繩四札八孔
4201	石八斗
4202	長七尺四寸
4203	受七月餘牛廿
4204	十月辛
4205	曲里王萬年
4206	淮陽郡圉久里鄧國
4207	卒李朔貰賣絝
4208	通道卒
4209	毋狀檄到安世司馬以
4210	論曰五其子謀
4211	吳子曰未可今
4212	•凡吏卒
4213	目
4214	具轅一具
4215	從乘山隧
4216	三年三月
4217	二年二月十五日徐
4218	日除戊七日定作
4219	幸甚因叩頭倉嗇夫私
4220	，易一
4221	先自告言勞吏卒
4222	主吏別
4223	二兩
4224	淮陽郡費備成里上造腸年卅，第卅車
4225	地節四年五月壬
4226	請
4227	
4228	
4229	
4230	宜主
4231	除
4232	年卅六
4233	
4234	
4235	
4236	粱
4237	
4238	里王年十七
4239	少兄得事
4240	安昌里孔目等二人今告曰
4241	先登卒高轉
4242	子男良十月丁亥出
4243	孝子曰自，趙大伯
4244	爲田二直二百卅脯五斤直
4245	丞丞別田
4246	董定
4247	白粱三石卒何取舂
4248	黑色
4249	
4250	
4251	
4252	卩
4253	願長卿因
4254	以食亭卒三人五月
4255	甚毋它狀
4256	里里受相夫三石
4257	候長
4258	長
4259	餔時付
4260	
4261	幸幸
4262	
4263	從史者
4264	相直
4265	"                       十二月己巳入                                  隂長年里公乘吳林年廿五長七尺二寸黑色將牛車一兩 ，出左辦任占，左勝丿                                                                       十二月己巳入
隂長年里公乘吳林年廿五長七尺二寸黑色將牛車一兩，出左辦任占，左勝丿"
4266	"入毋苛留如律令
九月丁未肩水倉長湯寫移肩水金"
4267	趨時人所生也勉力斂嗇守之
4268	買槀十束，戍十
4269	"累下二里隧長忘生，望遠三里隧長
後起三里隧長畢，木辟三里亭長安世"
4270	•孔子知道之昜也昜昜云省三日子曰此道之美也
4271	出麥一石九斗三升少
4272	•騂北亭永光四年十月過書
4273	右角大后宗熒或若月
4274	以食要虜隧卒王德
4275	鴻嘉元年六月庚午東部候史長敢言之謹辟問
4276	日出三分蘭入表一通，時椑付萬福卒，工
4277	六月己巳府告官聞居延有亡入廣地北界隧擧赤表或留遲府曰自今以來廣地北界隧擧表
4278	橐佗肩水各令界中傳相付受移報府如詬表火
4279	橐佗
4280	責錢府
4281	安居方建王於意
4282	八月庚午亭長欣
4283	黃色，劍一大刀一
4284	戍卒鉅鹿南[Z蠻的上半部份]杞里馮
4285	大守府謹案戶籍
4286	淮陽郡栗侯國
4287	甲百
4288	"制詔張
毋爲所"
4289	"都尉君尉
從者如律令"
4290	以以以以以以
4291	肩水候官建昭三年十月候長殿冣名
4292	年三月名籍
4293	戍卒鉅鹿郡曲周東渠里楊庇年廿九，長七尺四寸黑色，三石具弩一槀矢五十，~
4294	"神爵二年正月丁未朔癸酉執適隧長拓敢言之
謹移薄一編敢言之"
4295	穀積河東今爲調編檄右檄
4296	亭長，九月甲辰丁夜盡時[Z焰的右部份]火不和適二百錢
4297	肩水金關
4298	居延肩水北不部都尉卒
4299	弓一矢卅
4300	金關庫本始元年四月乙酉以來積作薄
4301	不圍從者居延安故里周充國，劍一
4302	"                             三石弩一完
南界亭長安國
                             槀矢五十完"
4303	"                                   後騂北亭長劍一斧一
出斧六枚                                                         五鳳二年四月癸朔己丑平樂隧長遂付士吏井卿"
4304	二百五十束會月十五日
4305	高武年廿四長七尺三
4306	擅持出擅
4307	"                             ，日三，沙
                             連椎四，三，櫨十，破釜
•守御器具薄      木枓二，三，牛頭石廿，
                            七尺板二，羊頭石三百，
                            弦二，"
4308	"不在鄣中謹道先日弘
                   行道如"
4309	"
潘子文"
4310	書出入界日時刺
4311	九月食
4312	北亭公乘
4313	車二百五十五會月五日
4314	幸甚
4315	"丁  丁
巳   亥"
4316	巳橐他候博
4317	驩喜隧卒
4318	金里壽
4319	赤色長七尺三寸
4320	"[Z左貝右雷]子平
等二人"
4321	受閏月庚戌餘穀
4322	不可幸語之即欲爲
4323	"三斗
五十賀胡長卿"
4324	忠不知國家大
4325	軺車二乘馬三匹
4326	鄭橋里等廿六人擇
4327	令史河內郡野王東樂里大夫李未央年卌七
4328	六十七•乙△丿
4329	王成迹盡界毋越塞出入迹
4330	劍一
4331	長安東章陽里李定，持牛車一兩，弩一矢廿
4332	即里相一，
4333	茂陵當利里任安世
4334	谷長卿
4335	當舍傳舍郡邸如律令／掾定屬佐令史
4336	章曰居延都尉章
4337	久臥官不輾轉為爲巧詐不亡調
4338	五月乙亥出肩水北塞
4339	元鳳五年三月己卯朔辛巳將轉第四
4340	出鹽三斗，以食中隧長淳于五月食
4341	肩水都尉府
4342	建始三年七月庚辰朔庚子候長
4343	時舉
4344	行在所公車司馬
4345	事敢告
4346	長宣充國六月奉，充國自取
4347	出麥六斗五月乙亥以食亭故
4348	第七車
4349	榖二斗，以廩騂北亭卒李甲十二月食
4350	吳奉子小女思夫
4351	五年三月騂北亭禹
4352	布匹直
4353	戍卒淮陽郡贊匠里滿願年廿六，
4354	毋丈人
4355	"橐他苑佐張安世
二年閏"
4356	六月己亥出，已
4357	"元鳳二年二月癸卯居延與金
千佐居官右移金關"
4358	•凡出四千九百
4359	舍昌報子卿前君所告，子卿
4360	書不主廩不乏興
4361	乙卯旦迹毋越塞
4362	出麥石八斗
4363	衣皂袍皂绔馬一匹
4364	"                                 其一人候
甲子吏五卒二人
                                   一人[Z左土右惡]"
4365	嗇夫親以食丞卒史侯卿等
4366	田卒淮陽上雍里許鈞年卅七
4367	將軍記
4368	受九月丙辰餘榖廿三石三斗九升少
4369	居延卒
4370	斗以上始元六年十一月癸丑大司
4371	田卒淮陽郡扶溝樂成里
4372	"橐佗候官與肩水金關爲吏妻子葆庸出入符齒十從一
至百左居官右移金關符合以從事"
4373	月榖出入簿
4374	分發
4375	驛小史三人
4376	今餘榖七百九石三斗二升
4377	戍卒東郡東阿樂年里關
4378	
4379	檄何檄到趣
4380	卌七買
4381	以食萬福
4382	茂陵息眾里五大夫
4383	騂北驛騎偋受稽落驛騎則
4384	"日勒守尉道人將居延罷卒三百一十二人
屋闌右尉千秋將居延罷卒三百一十人
觻得守丞忠將居延罷卒三百一十二人八月丁酉
昭武左尉廣將居延罷卒二百八十七人八月
刪丹右尉長安將居延罷卒三百一十一人
刪丹守尉賢將居延罷卒三百六十九人八月庚
昭武守丞安上將居延罷卒三百一十人八月庚"
4385	"一一一一一一一一一一一一一一一一一一五
一一一一一一一一一一一一一一一一一一一十"
4386	"三石具弩十四，六石具弩八•弩[Z左巾右盾]廿五服廿二•蘭冠廿二•靳干幡卅二
三石承弩三，革甲鞮瞀卅二
承弦六十四
枲長弦卅二
槀矢千六百
[Z上亡下虫]四千八百"
4387	"居延民女子馮倚相等五人倚相
六人客子田上安平里男子趙"
4388	"          檄謂騂馬農令田卒九人行道物
•
         故爰書問同車邑子移爰書都"
4389	
4390	元康二
4391	
4392	軺車一乘
4393	南隧卒通里華漢
4394	居延廣都里不更丁福年卌四
4395	官記一
4396	方循行後
4397	五石九斗九
4398	弓一矢卅劍一
4399	名籍一編敢言
4400	酉候長武佐通內
4401	陽被里公乘大夫莊廣年卅四
4402	蓬隧卒郡長
4403	騎士馳宜里李賣奴
4404	府定捕得之
4405	
4406	三斛虞季受，以食卻適隧長孟冣二月
4407	窒長卿，三月食
4408	丙寅丁卯戊辰
4409	隧長至今年正月
4410	"私劍十，靳干
緹紺胡二，靳幡十五"
4411	並山隧戍卒趙國襄國公社里公乘韓未央年卅
4412	行
4413	"輔交復作大男馮常善
肩水津勿苛止環復傳如"
4414	"                            辛
塞到府環之郭  率史鄣卒過
                            酉"
4415	明塞蓬火
4416	
4417	曹卿足下
4418	射九十
4419	子
4420	中
4421	年
4422	二月五日奉用錢七百八十
4423	巳朔壬戌關
4424	•冣凡田卒七十人，右車七
4425	•凡出麥十七石五斗六
4426	"                                                [Z左糸中車右系]三，
出居延尉所乘傳車一乘  
                                                緣靳一，[Z上艸下 ]一"
4427	成漢里公乘儀並
4428	安里大夫楊戊車一乘馬一匹
4429	赦令免爲
4430	肩水候官永始四年七月破船簿
4431	取
4432	十八日卒十七人，除作長
4433	吏捕得金城
4434	四月戊申自取
4435	戌宿東
4436	六月辛卯入
4437	"肩水候
十月"
4438	"當以令取傳歸
河金關毋苛留"
4439	閏月庚午朔辛未南鄉
4440	書移肩水候官寫移
4441	西北出
4442	乘騩牝馬齒四歲以爲
4443	年十月
4444	熒陽宜都里郭赦年卌字君功，乘方箱駕[Z左馬右過]
4445	 ，廩
4446	縣道津關遣
4447	富里公乘卜賢年廿
4448	名籍
4449	廩第六隧卒范
4450	給要虜隧長趙赦正月奉
4451	八月甲辰日蚤食
4452	廩窮寇卒孫
4453	觻得所告
4454	"尉四月丙辰起二封金
詣肩水一封昭武長印
頭卒人定三分武付莫當"
4455	出鹽斗二升
4456	，四月
4457	將軍月廿日
4458	"錢八百
            故襄澤
錢卅"
4459	"張掖都尉章
居然都尉府"
4460	 ，今調守關佐代霍
4461	廩窮寇隧卒
4462	肩水金關致
4463	守令史尊
4464	
4465	郭野兼行丞事
4466	定嚴四百八十
4467	"廿四日，一封觻得長印行大守事詣
              私印詣橐佗官一封
北書十一封，居延五月丙寅日"
4468	二人病二人積三人凡解，除八人
4469	移居延卅井縣索
4470	勝言之
4471	"侯國縣道河津關毋
律令/掾房令史敞"
4472	
4473	舉吏卒不知蓬火
4474	"吏收責亟報迫卒且罷
史敞佐定"
4475	卒趙賢付
4476	殺頭卒
4477	出穬麥七石三斗三升少
4478	幸爲
4479	
4480	博欲小決精毋
4481	元延二年五月壬午朔癸
4482	令元延毋它急
4483	•鴻嘉五年田校穀
4484	"永始三年八月丁丑朔辛卯肩水候
金關敢言之"
4485	南部元延元年三
4486	"                                                            三石具弩一完，承弦二完，靳干幡各一完
戍卒濟陰郡定陶常富里董安定
                                                            槀矢五十完，弩[Z左巾右盾]一完，蘭冠各一完"
4487	緱氏閒里楊玄成年卅，字君光氏，正月壬申出三月丙寅
4488	庸同縣大昌里簪褭趙可年卅七
4489	萬賞年廿三，黑色長七尺二寸，卩出，右
4490	出錢千一百五十
4491	"肩水金關
九月丁未"
4492	隧長處定世七月八月奉用
4493	當為
4494	置廚二千石傳乘用傳馬抱者蔡鳳
4495	肩水候官
4496	得丞印幣
4497	年二月辛卯付氐池守令史
4498	"出麥大石三石
右昭武，月戌付沙頭"
4499	"                          其一封橐佗候印詣肩水部
南書二封檄一
                           一檄禹印詣肩水都尉府"
4500	"                     其二封居延都尉印
南書六封    一封
                     八月庚子日出時受莫當"
4501	△，劍一
4502	九月奉千二百
4503	弦三百卅五，凡弦三
4504	戍卒趙國易陽侯里李登高
4505	丈人言伏八月三日寄單衣賈長君所
4506	戍卒上黨郡襄垣石成里大夫李輔功，年廿四長七尺二寸黑色
4507	"一封詣居延都尉一封
二封
封肩水城尉"
4508	張掖肩候
4509	書年長物色各如書皆毋官獄徵事當得取傳謁言廷移過所縣道河津金關毋苛留如律令敢言之
4510	年三月己酉朔乙卯張掖
4511	"幸甚伏地再拜
足下，成子方"
4512	
4513	上造年卌三代
4514	候長孫卿治所
4515	詣府，二月辛卯南入
4516	張稚孺所
4517	來見記
4518	建國元年九月癸巳
4519	右右右右右，張掖右大尉
4520	延都尉八月乙未起
4521	
4522	六，庸同邑高里公乘胡駿年廿五
4523	鸞鳥長印
4524	第六隧長殷延壽，未得九月奉六百
4525	牛長倩記謁登山隧長
4526	慶再拜言•即可旦日蚤
4527	尉詡移肩水金關
4528	
4529	月戊子出
4530	四
4531	睢陽爲陽里
4532	壬子
4533	△，弩矢五十，~
4534	橐長謂備
4535	騂北亭
4536	十一月
4537	初除詣府
4538	郡中當舍傳舍
4539	始建國五年八月
4540	東部候
4541	會水候
4542	佐通等再
4543	驪軒苑奴牡番和宜便里
4544	亥，，字子君
4545	"令史事詔書到
從者如律令 ，"
4546	當來辦事
4547	"蚤爲子春
石不宜"
4548	長
4549	及[Z扌門大]，胃肉完不離絕毋維
4550	出書不
4551	"長廣地候千秋移
到案致出入律令"
4552	"建昭元年
將省卒詣"
4553	"元始六年二月庚
從關嗇夫貰【z䊮】粟"
4554	……
4555	肩水
4556	"嚴二月盡五月 
千四百"
4557	一通如時付禁姦萬福
4558	肩水候官
4559	當候長宗敢不留
4560	界南
4561	尉史黨免冠叩頭死罪死罪
4562	裦履敞足下
4563	叩頭叩頭不一┖二謹使
4564	亂白牛長
4565	具爲其椑
4566	婢侍
4567	事事具書
4568	未卯子酉午
4569	
4570	卒以來
4571	"                          皆張掖
北書三封檄三
                          一檄一封"
4572	務作治謁
4573	水騂北
4574	"
年十月盡十二月"
4575	守尉尊移肩水
4576	守嗇夫參
4577	亭長
4578	卿行塞不
4579	出穈六斗六升大
4580	少一
4581	卒史王琿
4582	四月己酉
4583	掾成佐誼
4584	
4585	去河水百
4586	去廣宗遷補肩水
4587	隧長至今不到
4588	年廿二歲長六尺七寸黑色
4589	"
言廷謁移過所縣邑毋苛留
八月丁酉河南宮丞史移過所"
4590	河南宮丞印
4591	"宗爲家私市張
縣邑候國毋苛留敢言之
六月蘭南出
如律令"
4592	餔至[z外广内干]
4593	告東部候長有官移
4594	等皆已適半詣趣
4595	•表火中
4596	"
令史毋恙"
4597	
4598	"               二人省府  六人
右符
              六人省   一人"
4599	當井隧長隆召詣廷，二月庚申餔坐入
4600	乘故隧昌念毋錢衣寒昆弟不肯來相視恐冬寒凍死等死不所歸死
4601	五
4602	[z左車右?]詣官白傳-發致當乃自開閉獨瘦索人力不及
4603	"願足下善毋恙閒者遣卒幸得已甚善迫身伏前言
唯丈人賴赦罪敞叩頭幸甚謹道敞前日去時忘"
4604	肩水金關
4605	"四日張掖肩水都
尉橐他廣地"
4606	居延司馬從所大奴破胡年卅五
4607	"                       日蚤食表一通
四月乙卯
                       日下餔時表一通日入"
4608	大守并力奉詔書遵法令與
4609	四月甲寅彭弟子阿，付尉史譚，丿
4610	出百一
4611	候官以致籍
4612	二人要虜卒
4613	田卒魏郡內黃長吏馮定年廿七
4614	田卒魏郡內黃博望里開卅
4615	五千八百八十七右
4616	九月己卯
4617	就屬今旦將廩
4618	叩頭叩頭
4619	六月
4620	十
4621	愚以為得高官
4622	齒十二歲賈，泉四千五十，卩
4623	莫當隊卒[Z左禾右艮]傳言迺，丁亥表二通，卩
4624	騂北亭長湯淮大守史淮淮淮陽
4625	"東鄉有秩裦敢言之中宿里男子王長
爵庶更年十[Z漆的右部]歲毋官獄徵事當"
4626	廿七，卒馬侯
4627	佐前，以廩始安隧長
4628	十二月，戊子，凡丁亥表直卅九通
4629	十二月
4630	
4631	使安住也謹因
4632	卩
4633	河上候史矛忠
4634	肩水騂北亭長辛臨
4635	"丙  丙
辰  戌"
4636	以為當
4637	卒二人
4638	校六月十五日丁未候長
4639	隆俱之酒泉郡中年長如牒毋
4640	"                七日北出從者觻得敬老里
尉君前"
4641	    銖臾半
4642	"甲  甲  癸  癸
辰  戌  卯  酉"
